copybook_id,coverage_part,coverage_name,state,kind,path
GAORR006,PA,Personal and Advertising Injury Liability,OR,RATING-FACTORS,copybooks/PA/gaorr006.cpy
GAORE006,PA,Personal and Advertising Injury Liability,OR,ENDORSEMENT,copybooks/PA/gaore006.cpy
GAORM006,PA,Personal and Advertising Injury Liability,OR,ERROR-MSG,copybooks/PA/gaorm006.cpy
GAPAP006,PA,Personal and Advertising Injury Liability,PA,POLICY-RECORD,copybooks/PA/gapap006.cpy
GAPAY006,PA,Personal and Advertising Injury Liability,PA,PARTY-RECORD,copybooks/PA/gapay006.cpy
GAPAC006,PA,Personal and Advertising Injury Liability,PA,COMMAREA,copybooks/PA/gapac006.cpy
GAPAR006,PA,Personal and Advertising Injury Liability,PA,RATING-FACTORS,copybooks/PA/gapar006.cpy
GAPAE006,PA,Personal and Advertising Injury Liability,PA,ENDORSEMENT,copybooks/PA/gapae006.cpy
GAPAM006,PA,Personal and Advertising Injury Liability,PA,ERROR-MSG,copybooks/PA/gapam006.cpy
GARIP006,PA,Personal and Advertising Injury Liability,RI,POLICY-RECORD,copybooks/PA/garip006.cpy
GARIY006,PA,Personal and Advertising Injury Liability,RI,PARTY-RECORD,copybooks/PA/gariy006.cpy
GARIC006,PA,Personal and Advertising Injury Liability,RI,COMMAREA,copybooks/PA/garic006.cpy
GARIR006,PA,Personal and Advertising Injury Liability,RI,RATING-FACTORS,copybooks/PA/garir006.cpy
GARIE006,PA,Personal and Advertising Injury Liability,RI,ENDORSEMENT,copybooks/PA/garie006.cpy
GARIM006,PA,Personal and Advertising Injury Liability,RI,ERROR-MSG,copybooks/PA/garim006.cpy
GASCP006,PA,Personal and Advertising Injury Liability,SC,POLICY-RECORD,copybooks/PA/gascp006.cpy
GASCY006,PA,Personal and Advertising Injury Liability,SC,PARTY-RECORD,copybooks/PA/gascy006.cpy
GASCC006,PA,Personal and Advertising Injury Liability,SC,COMMAREA,copybooks/PA/gascc006.cpy
GASCR006,PA,Personal and Advertising Injury Liability,SC,RATING-FACTORS,copybooks/PA/gascr006.cpy
GASCE006,PA,Personal and Advertising Injury Liability,SC,ENDORSEMENT,copybooks/PA/gasce006.cpy
GASCM006,PA,Personal and Advertising Injury Liability,SC,ERROR-MSG,copybooks/PA/gascm006.cpy
GASDP006,PA,Personal and Advertising Injury Liability,SD,POLICY-RECORD,copybooks/PA/gasdp006.cpy
GASDY006,PA,Personal and Advertising Injury Liability,SD,PARTY-RECORD,copybooks/PA/gasdy006.cpy
GASDC006,PA,Personal and Advertising Injury Liability,SD,COMMAREA,copybooks/PA/gasdc006.cpy
GASDR006,PA,Personal and Advertising Injury Liability,SD,RATING-FACTORS,copybooks/PA/gasdr006.cpy
GASDE006,PA,Personal and Advertising Injury Liability,SD,ENDORSEMENT,copybooks/PA/gasde006.cpy
GASDM006,PA,Personal and Advertising Injury Liability,SD,ERROR-MSG,copybooks/PA/gasdm006.cpy
GATNP006,PA,Personal and Advertising Injury Liability,TN,POLICY-RECORD,copybooks/PA/gatnp006.cpy
GATNY006,PA,Personal and Advertising Injury Liability,TN,PARTY-RECORD,copybooks/PA/gatny006.cpy
GATNC006,PA,Personal and Advertising Injury Liability,TN,COMMAREA,copybooks/PA/gatnc006.cpy
GATNR006,PA,Personal and Advertising Injury Liability,TN,RATING-FACTORS,copybooks/PA/gatnr006.cpy
GATNE006,PA,Personal and Advertising Injury Liability,TN,ENDORSEMENT,copybooks/PA/gatne006.cpy
GATNM006,PA,Personal and Advertising Injury Liability,TN,ERROR-MSG,copybooks/PA/gatnm006.cpy
GATXP006,PA,Personal and Advertising Injury Liability,TX,POLICY-RECORD,copybooks/PA/gatxp006.cpy
GATXY006,PA,Personal and Advertising Injury Liability,TX,PARTY-RECORD,copybooks/PA/gatxy006.cpy
GATXC006,PA,Personal and Advertising Injury Liability,TX,COMMAREA,copybooks/PA/gatxc006.cpy
GATXR006,PA,Personal and Advertising Injury Liability,TX,RATING-FACTORS,copybooks/PA/gatxr006.cpy
GATXE006,PA,Personal and Advertising Injury Liability,TX,ENDORSEMENT,copybooks/PA/gatxe006.cpy
GATXM006,PA,Personal and Advertising Injury Liability,TX,ERROR-MSG,copybooks/PA/gatxm006.cpy
GAUTP006,PA,Personal and Advertising Injury Liability,UT,POLICY-RECORD,copybooks/PA/gautp006.cpy
GAUTY006,PA,Personal and Advertising Injury Liability,UT,PARTY-RECORD,copybooks/PA/gauty006.cpy
GAUTC006,PA,Personal and Advertising Injury Liability,UT,COMMAREA,copybooks/PA/gautc006.cpy
GAUTR006,PA,Personal and Advertising Injury Liability,UT,RATING-FACTORS,copybooks/PA/gautr006.cpy
GAUTE006,PA,Personal and Advertising Injury Liability,UT,ENDORSEMENT,copybooks/PA/gaute006.cpy
GAUTM006,PA,Personal and Advertising Injury Liability,UT,ERROR-MSG,copybooks/PA/gautm006.cpy
GAVTP006,PA,Personal and Advertising Injury Liability,VT,POLICY-RECORD,copybooks/PA/gavtp006.cpy
GAVTY006,PA,Personal and Advertising Injury Liability,VT,PARTY-RECORD,copybooks/PA/gavty006.cpy
GAVTC006,PA,Personal and Advertising Injury Liability,VT,COMMAREA,copybooks/PA/gavtc006.cpy
GAVTR006,PA,Personal and Advertising Injury Liability,VT,RATING-FACTORS,copybooks/PA/gavtr006.cpy
GAVTE006,PA,Personal and Advertising Injury Liability,VT,ENDORSEMENT,copybooks/PA/gavte006.cpy
GAVTM006,PA,Personal and Advertising Injury Liability,VT,ERROR-MSG,copybooks/PA/gavtm006.cpy
GAVAP006,PA,Personal and Advertising Injury Liability,VA,POLICY-RECORD,copybooks/PA/gavap006.cpy
GAVAY006,PA,Personal and Advertising Injury Liability,VA,PARTY-RECORD,copybooks/PA/gavay006.cpy
GAVAC006,PA,Personal and Advertising Injury Liability,VA,COMMAREA,copybooks/PA/gavac006.cpy
GAVAR006,PA,Personal and Advertising Injury Liability,VA,RATING-FACTORS,copybooks/PA/gavar006.cpy
GAVAE006,PA,Personal and Advertising Injury Liability,VA,ENDORSEMENT,copybooks/PA/gavae006.cpy
GAVAM006,PA,Personal and Advertising Injury Liability,VA,ERROR-MSG,copybooks/PA/gavam006.cpy
GAWAP006,PA,Personal and Advertising Injury Liability,WA,POLICY-RECORD,copybooks/PA/gawap006.cpy
GAWAY006,PA,Personal and Advertising Injury Liability,WA,PARTY-RECORD,copybooks/PA/gaway006.cpy
GAWAC006,PA,Personal and Advertising Injury Liability,WA,COMMAREA,copybooks/PA/gawac006.cpy
GAWAR006,PA,Personal and Advertising Injury Liability,WA,RATING-FACTORS,copybooks/PA/gawar006.cpy
GAWAE006,PA,Personal and Advertising Injury Liability,WA,ENDORSEMENT,copybooks/PA/gawae006.cpy
GAWAM006,PA,Personal and Advertising Injury Liability,WA,ERROR-MSG,copybooks/PA/gawam006.cpy
GAWVP006,PA,Personal and Advertising Injury Liability,WV,POLICY-RECORD,copybooks/PA/gawvp006.cpy
GAWVY006,PA,Personal and Advertising Injury Liability,WV,PARTY-RECORD,copybooks/PA/gawvy006.cpy
GAWVC006,PA,Personal and Advertising Injury Liability,WV,COMMAREA,copybooks/PA/gawvc006.cpy
GAWVR006,PA,Personal and Advertising Injury Liability,WV,RATING-FACTORS,copybooks/PA/gawvr006.cpy
GAWVE006,PA,Personal and Advertising Injury Liability,WV,ENDORSEMENT,copybooks/PA/gawve006.cpy
GAWVM006,PA,Personal and Advertising Injury Liability,WV,ERROR-MSG,copybooks/PA/gawvm006.cpy
GAWIP006,PA,Personal and Advertising Injury Liability,WI,POLICY-RECORD,copybooks/PA/gawip006.cpy
GAWIY006,PA,Personal and Advertising Injury Liability,WI,PARTY-RECORD,copybooks/PA/gawiy006.cpy
GAWIC006,PA,Personal and Advertising Injury Liability,WI,COMMAREA,copybooks/PA/gawic006.cpy
GAWIR006,PA,Personal and Advertising Injury Liability,WI,RATING-FACTORS,copybooks/PA/gawir006.cpy
GAWIE006,PA,Personal and Advertising Injury Liability,WI,ENDORSEMENT,copybooks/PA/gawie006.cpy
GAWIM006,PA,Personal and Advertising Injury Liability,WI,ERROR-MSG,copybooks/PA/gawim006.cpy
GAWYP006,PA,Personal and Advertising Injury Liability,WY,POLICY-RECORD,copybooks/PA/gawyp006.cpy
GAWYY006,PA,Personal and Advertising Injury Liability,WY,PARTY-RECORD,copybooks/PA/gawyy006.cpy
GAWYC006,PA,Personal and Advertising Injury Liability,WY,COMMAREA,copybooks/PA/gawyc006.cpy
GAWYR006,PA,Personal and Advertising Injury Liability,WY,RATING-FACTORS,copybooks/PA/gawyr006.cpy
GAWYE006,PA,Personal and Advertising Injury Liability,WY,ENDORSEMENT,copybooks/PA/gawye006.cpy
GAWYM006,PA,Personal and Advertising Injury Liability,WY,ERROR-MSG,copybooks/PA/gawym006.cpy
GMALP006,MP,Medical Payments,AL,POLICY-RECORD,copybooks/MP/gmalp006.cpy
GMALY006,MP,Medical Payments,AL,PARTY-RECORD,copybooks/MP/gmaly006.cpy
GMALC006,MP,Medical Payments,AL,COMMAREA,copybooks/MP/gmalc006.cpy
GMALR006,MP,Medical Payments,AL,RATING-FACTORS,copybooks/MP/gmalr006.cpy
GMALE006,MP,Medical Payments,AL,ENDORSEMENT,copybooks/MP/gmale006.cpy
GMALM006,MP,Medical Payments,AL,ERROR-MSG,copybooks/MP/gmalm006.cpy
GMAKP006,MP,Medical Payments,AK,POLICY-RECORD,copybooks/MP/gmakp006.cpy
GMAKY006,MP,Medical Payments,AK,PARTY-RECORD,copybooks/MP/gmaky006.cpy
GMAKC006,MP,Medical Payments,AK,COMMAREA,copybooks/MP/gmakc006.cpy
GMAKR006,MP,Medical Payments,AK,RATING-FACTORS,copybooks/MP/gmakr006.cpy
GMAKE006,MP,Medical Payments,AK,ENDORSEMENT,copybooks/MP/gmake006.cpy
GMAKM006,MP,Medical Payments,AK,ERROR-MSG,copybooks/MP/gmakm006.cpy
GMAZP006,MP,Medical Payments,AZ,POLICY-RECORD,copybooks/MP/gmazp006.cpy
GMAZY006,MP,Medical Payments,AZ,PARTY-RECORD,copybooks/MP/gmazy006.cpy
GMAZC006,MP,Medical Payments,AZ,COMMAREA,copybooks/MP/gmazc006.cpy
GMAZR006,MP,Medical Payments,AZ,RATING-FACTORS,copybooks/MP/gmazr006.cpy
GMAZE006,MP,Medical Payments,AZ,ENDORSEMENT,copybooks/MP/gmaze006.cpy
GMAZM006,MP,Medical Payments,AZ,ERROR-MSG,copybooks/MP/gmazm006.cpy
GMARP006,MP,Medical Payments,AR,POLICY-RECORD,copybooks/MP/gmarp006.cpy
GMARY006,MP,Medical Payments,AR,PARTY-RECORD,copybooks/MP/gmary006.cpy
GMARC006,MP,Medical Payments,AR,COMMAREA,copybooks/MP/gmarc006.cpy
GMARR006,MP,Medical Payments,AR,RATING-FACTORS,copybooks/MP/gmarr006.cpy
GMARE006,MP,Medical Payments,AR,ENDORSEMENT,copybooks/MP/gmare006.cpy
GMARM006,MP,Medical Payments,AR,ERROR-MSG,copybooks/MP/gmarm006.cpy
GMCAP006,MP,Medical Payments,CA,POLICY-RECORD,copybooks/MP/gmcap006.cpy
GMCAY006,MP,Medical Payments,CA,PARTY-RECORD,copybooks/MP/gmcay006.cpy
GMCAC006,MP,Medical Payments,CA,COMMAREA,copybooks/MP/gmcac006.cpy
GMCAR006,MP,Medical Payments,CA,RATING-FACTORS,copybooks/MP/gmcar006.cpy
GMCAE006,MP,Medical Payments,CA,ENDORSEMENT,copybooks/MP/gmcae006.cpy
GMCAM006,MP,Medical Payments,CA,ERROR-MSG,copybooks/MP/gmcam006.cpy
GMCOP006,MP,Medical Payments,CO,POLICY-RECORD,copybooks/MP/gmcop006.cpy
GMCOY006,MP,Medical Payments,CO,PARTY-RECORD,copybooks/MP/gmcoy006.cpy
GMCOC006,MP,Medical Payments,CO,COMMAREA,copybooks/MP/gmcoc006.cpy
GMCOR006,MP,Medical Payments,CO,RATING-FACTORS,copybooks/MP/gmcor006.cpy
GMCOE006,MP,Medical Payments,CO,ENDORSEMENT,copybooks/MP/gmcoe006.cpy
GMCOM006,MP,Medical Payments,CO,ERROR-MSG,copybooks/MP/gmcom006.cpy
GMCTP006,MP,Medical Payments,CT,POLICY-RECORD,copybooks/MP/gmctp006.cpy
GMCTY006,MP,Medical Payments,CT,PARTY-RECORD,copybooks/MP/gmcty006.cpy
GMCTC006,MP,Medical Payments,CT,COMMAREA,copybooks/MP/gmctc006.cpy
GMCTR006,MP,Medical Payments,CT,RATING-FACTORS,copybooks/MP/gmctr006.cpy
GMCTE006,MP,Medical Payments,CT,ENDORSEMENT,copybooks/MP/gmcte006.cpy
GMCTM006,MP,Medical Payments,CT,ERROR-MSG,copybooks/MP/gmctm006.cpy
GMDEP006,MP,Medical Payments,DE,POLICY-RECORD,copybooks/MP/gmdep006.cpy
GMDEY006,MP,Medical Payments,DE,PARTY-RECORD,copybooks/MP/gmdey006.cpy
GMDEC006,MP,Medical Payments,DE,COMMAREA,copybooks/MP/gmdec006.cpy
GMDER006,MP,Medical Payments,DE,RATING-FACTORS,copybooks/MP/gmder006.cpy
GMDEE006,MP,Medical Payments,DE,ENDORSEMENT,copybooks/MP/gmdee006.cpy
GMDEM006,MP,Medical Payments,DE,ERROR-MSG,copybooks/MP/gmdem006.cpy
GMDCP006,MP,Medical Payments,DC,POLICY-RECORD,copybooks/MP/gmdcp006.cpy
GMDCY006,MP,Medical Payments,DC,PARTY-RECORD,copybooks/MP/gmdcy006.cpy
GMDCC006,MP,Medical Payments,DC,COMMAREA,copybooks/MP/gmdcc006.cpy
GMDCR006,MP,Medical Payments,DC,RATING-FACTORS,copybooks/MP/gmdcr006.cpy
GMDCE006,MP,Medical Payments,DC,ENDORSEMENT,copybooks/MP/gmdce006.cpy
GMDCM006,MP,Medical Payments,DC,ERROR-MSG,copybooks/MP/gmdcm006.cpy
GMFLP006,MP,Medical Payments,FL,POLICY-RECORD,copybooks/MP/gmflp006.cpy
GMFLY006,MP,Medical Payments,FL,PARTY-RECORD,copybooks/MP/gmfly006.cpy
GMFLC006,MP,Medical Payments,FL,COMMAREA,copybooks/MP/gmflc006.cpy
GMFLR006,MP,Medical Payments,FL,RATING-FACTORS,copybooks/MP/gmflr006.cpy
GMFLE006,MP,Medical Payments,FL,ENDORSEMENT,copybooks/MP/gmfle006.cpy
GMFLM006,MP,Medical Payments,FL,ERROR-MSG,copybooks/MP/gmflm006.cpy
GMGAP006,MP,Medical Payments,GA,POLICY-RECORD,copybooks/MP/gmgap006.cpy
GMGAY006,MP,Medical Payments,GA,PARTY-RECORD,copybooks/MP/gmgay006.cpy
GMGAC006,MP,Medical Payments,GA,COMMAREA,copybooks/MP/gmgac006.cpy
GMGAR006,MP,Medical Payments,GA,RATING-FACTORS,copybooks/MP/gmgar006.cpy
GMGAE006,MP,Medical Payments,GA,ENDORSEMENT,copybooks/MP/gmgae006.cpy
GMGAM006,MP,Medical Payments,GA,ERROR-MSG,copybooks/MP/gmgam006.cpy
GMHIP006,MP,Medical Payments,HI,POLICY-RECORD,copybooks/MP/gmhip006.cpy
GMHIY006,MP,Medical Payments,HI,PARTY-RECORD,copybooks/MP/gmhiy006.cpy
GMHIC006,MP,Medical Payments,HI,COMMAREA,copybooks/MP/gmhic006.cpy
GMHIR006,MP,Medical Payments,HI,RATING-FACTORS,copybooks/MP/gmhir006.cpy
GMHIE006,MP,Medical Payments,HI,ENDORSEMENT,copybooks/MP/gmhie006.cpy
GMHIM006,MP,Medical Payments,HI,ERROR-MSG,copybooks/MP/gmhim006.cpy
GMIDP006,MP,Medical Payments,ID,POLICY-RECORD,copybooks/MP/gmidp006.cpy
GMIDY006,MP,Medical Payments,ID,PARTY-RECORD,copybooks/MP/gmidy006.cpy
GMIDC006,MP,Medical Payments,ID,COMMAREA,copybooks/MP/gmidc006.cpy
GMIDR006,MP,Medical Payments,ID,RATING-FACTORS,copybooks/MP/gmidr006.cpy
GMIDE006,MP,Medical Payments,ID,ENDORSEMENT,copybooks/MP/gmide006.cpy
GMIDM006,MP,Medical Payments,ID,ERROR-MSG,copybooks/MP/gmidm006.cpy
GMILP006,MP,Medical Payments,IL,POLICY-RECORD,copybooks/MP/gmilp006.cpy
GMILY006,MP,Medical Payments,IL,PARTY-RECORD,copybooks/MP/gmily006.cpy
GMILC006,MP,Medical Payments,IL,COMMAREA,copybooks/MP/gmilc006.cpy
GMILR006,MP,Medical Payments,IL,RATING-FACTORS,copybooks/MP/gmilr006.cpy
GMILE006,MP,Medical Payments,IL,ENDORSEMENT,copybooks/MP/gmile006.cpy
GMILM006,MP,Medical Payments,IL,ERROR-MSG,copybooks/MP/gmilm006.cpy
GMINP006,MP,Medical Payments,IN,POLICY-RECORD,copybooks/MP/gminp006.cpy
GMINY006,MP,Medical Payments,IN,PARTY-RECORD,copybooks/MP/gminy006.cpy
GMINC006,MP,Medical Payments,IN,COMMAREA,copybooks/MP/gminc006.cpy
GMINR006,MP,Medical Payments,IN,RATING-FACTORS,copybooks/MP/gminr006.cpy
GMINE006,MP,Medical Payments,IN,ENDORSEMENT,copybooks/MP/gmine006.cpy
GMINM006,MP,Medical Payments,IN,ERROR-MSG,copybooks/MP/gminm006.cpy
GMIAP006,MP,Medical Payments,IA,POLICY-RECORD,copybooks/MP/gmiap006.cpy
GMIAY006,MP,Medical Payments,IA,PARTY-RECORD,copybooks/MP/gmiay006.cpy
GMIAC006,MP,Medical Payments,IA,COMMAREA,copybooks/MP/gmiac006.cpy
GMIAR006,MP,Medical Payments,IA,RATING-FACTORS,copybooks/MP/gmiar006.cpy
GMIAE006,MP,Medical Payments,IA,ENDORSEMENT,copybooks/MP/gmiae006.cpy
GMIAM006,MP,Medical Payments,IA,ERROR-MSG,copybooks/MP/gmiam006.cpy
GMKSP006,MP,Medical Payments,KS,POLICY-RECORD,copybooks/MP/gmksp006.cpy
GMKSY006,MP,Medical Payments,KS,PARTY-RECORD,copybooks/MP/gmksy006.cpy
GMKSC006,MP,Medical Payments,KS,COMMAREA,copybooks/MP/gmksc006.cpy
GMKSR006,MP,Medical Payments,KS,RATING-FACTORS,copybooks/MP/gmksr006.cpy
GMKSE006,MP,Medical Payments,KS,ENDORSEMENT,copybooks/MP/gmkse006.cpy
GMKSM006,MP,Medical Payments,KS,ERROR-MSG,copybooks/MP/gmksm006.cpy
GMKYP006,MP,Medical Payments,KY,POLICY-RECORD,copybooks/MP/gmkyp006.cpy
GMKYY006,MP,Medical Payments,KY,PARTY-RECORD,copybooks/MP/gmkyy006.cpy
GMKYC006,MP,Medical Payments,KY,COMMAREA,copybooks/MP/gmkyc006.cpy
GMKYR006,MP,Medical Payments,KY,RATING-FACTORS,copybooks/MP/gmkyr006.cpy
GMKYE006,MP,Medical Payments,KY,ENDORSEMENT,copybooks/MP/gmkye006.cpy
GMKYM006,MP,Medical Payments,KY,ERROR-MSG,copybooks/MP/gmkym006.cpy
GMLAP006,MP,Medical Payments,LA,POLICY-RECORD,copybooks/MP/gmlap006.cpy
GMLAY006,MP,Medical Payments,LA,PARTY-RECORD,copybooks/MP/gmlay006.cpy
GMLAC006,MP,Medical Payments,LA,COMMAREA,copybooks/MP/gmlac006.cpy
GMLAR006,MP,Medical Payments,LA,RATING-FACTORS,copybooks/MP/gmlar006.cpy
GMLAE006,MP,Medical Payments,LA,ENDORSEMENT,copybooks/MP/gmlae006.cpy
GMLAM006,MP,Medical Payments,LA,ERROR-MSG,copybooks/MP/gmlam006.cpy
GMMEP006,MP,Medical Payments,ME,POLICY-RECORD,copybooks/MP/gmmep006.cpy
GMMEY006,MP,Medical Payments,ME,PARTY-RECORD,copybooks/MP/gmmey006.cpy
GMMEC006,MP,Medical Payments,ME,COMMAREA,copybooks/MP/gmmec006.cpy
GMMER006,MP,Medical Payments,ME,RATING-FACTORS,copybooks/MP/gmmer006.cpy
GMMEE006,MP,Medical Payments,ME,ENDORSEMENT,copybooks/MP/gmmee006.cpy
GMMEM006,MP,Medical Payments,ME,ERROR-MSG,copybooks/MP/gmmem006.cpy
GMMDP006,MP,Medical Payments,MD,POLICY-RECORD,copybooks/MP/gmmdp006.cpy
GMMDY006,MP,Medical Payments,MD,PARTY-RECORD,copybooks/MP/gmmdy006.cpy
GMMDC006,MP,Medical Payments,MD,COMMAREA,copybooks/MP/gmmdc006.cpy
GMMDR006,MP,Medical Payments,MD,RATING-FACTORS,copybooks/MP/gmmdr006.cpy
GMMDE006,MP,Medical Payments,MD,ENDORSEMENT,copybooks/MP/gmmde006.cpy
GMMDM006,MP,Medical Payments,MD,ERROR-MSG,copybooks/MP/gmmdm006.cpy
GMMAP006,MP,Medical Payments,MA,POLICY-RECORD,copybooks/MP/gmmap006.cpy
GMMAY006,MP,Medical Payments,MA,PARTY-RECORD,copybooks/MP/gmmay006.cpy
GMMAC006,MP,Medical Payments,MA,COMMAREA,copybooks/MP/gmmac006.cpy
GMMAR006,MP,Medical Payments,MA,RATING-FACTORS,copybooks/MP/gmmar006.cpy
GMMAE006,MP,Medical Payments,MA,ENDORSEMENT,copybooks/MP/gmmae006.cpy
GMMAM006,MP,Medical Payments,MA,ERROR-MSG,copybooks/MP/gmmam006.cpy
GMMIP006,MP,Medical Payments,MI,POLICY-RECORD,copybooks/MP/gmmip006.cpy
GMMIY006,MP,Medical Payments,MI,PARTY-RECORD,copybooks/MP/gmmiy006.cpy
GMMIC006,MP,Medical Payments,MI,COMMAREA,copybooks/MP/gmmic006.cpy
GMMIR006,MP,Medical Payments,MI,RATING-FACTORS,copybooks/MP/gmmir006.cpy
GMMIE006,MP,Medical Payments,MI,ENDORSEMENT,copybooks/MP/gmmie006.cpy
GMMIM006,MP,Medical Payments,MI,ERROR-MSG,copybooks/MP/gmmim006.cpy
GMMNP006,MP,Medical Payments,MN,POLICY-RECORD,copybooks/MP/gmmnp006.cpy
GMMNY006,MP,Medical Payments,MN,PARTY-RECORD,copybooks/MP/gmmny006.cpy
GMMNC006,MP,Medical Payments,MN,COMMAREA,copybooks/MP/gmmnc006.cpy
GMMNR006,MP,Medical Payments,MN,RATING-FACTORS,copybooks/MP/gmmnr006.cpy
GMMNE006,MP,Medical Payments,MN,ENDORSEMENT,copybooks/MP/gmmne006.cpy
GMMNM006,MP,Medical Payments,MN,ERROR-MSG,copybooks/MP/gmmnm006.cpy
GMMSP006,MP,Medical Payments,MS,POLICY-RECORD,copybooks/MP/gmmsp006.cpy
GMMSY006,MP,Medical Payments,MS,PARTY-RECORD,copybooks/MP/gmmsy006.cpy
GMMSC006,MP,Medical Payments,MS,COMMAREA,copybooks/MP/gmmsc006.cpy
GMMSR006,MP,Medical Payments,MS,RATING-FACTORS,copybooks/MP/gmmsr006.cpy
GMMSE006,MP,Medical Payments,MS,ENDORSEMENT,copybooks/MP/gmmse006.cpy
GMMSM006,MP,Medical Payments,MS,ERROR-MSG,copybooks/MP/gmmsm006.cpy
GMMOP006,MP,Medical Payments,MO,POLICY-RECORD,copybooks/MP/gmmop006.cpy
GMMOY006,MP,Medical Payments,MO,PARTY-RECORD,copybooks/MP/gmmoy006.cpy
GMMOC006,MP,Medical Payments,MO,COMMAREA,copybooks/MP/gmmoc006.cpy
GMMOR006,MP,Medical Payments,MO,RATING-FACTORS,copybooks/MP/gmmor006.cpy
GMMOE006,MP,Medical Payments,MO,ENDORSEMENT,copybooks/MP/gmmoe006.cpy
GMMOM006,MP,Medical Payments,MO,ERROR-MSG,copybooks/MP/gmmom006.cpy
GMMTP006,MP,Medical Payments,MT,POLICY-RECORD,copybooks/MP/gmmtp006.cpy
GMMTY006,MP,Medical Payments,MT,PARTY-RECORD,copybooks/MP/gmmty006.cpy
GMMTC006,MP,Medical Payments,MT,COMMAREA,copybooks/MP/gmmtc006.cpy
GMMTR006,MP,Medical Payments,MT,RATING-FACTORS,copybooks/MP/gmmtr006.cpy
GMMTE006,MP,Medical Payments,MT,ENDORSEMENT,copybooks/MP/gmmte006.cpy
GMMTM006,MP,Medical Payments,MT,ERROR-MSG,copybooks/MP/gmmtm006.cpy
GMNEP006,MP,Medical Payments,NE,POLICY-RECORD,copybooks/MP/gmnep006.cpy
GMNEY006,MP,Medical Payments,NE,PARTY-RECORD,copybooks/MP/gmney006.cpy
GMNEC006,MP,Medical Payments,NE,COMMAREA,copybooks/MP/gmnec006.cpy
GMNER006,MP,Medical Payments,NE,RATING-FACTORS,copybooks/MP/gmner006.cpy
GMNEE006,MP,Medical Payments,NE,ENDORSEMENT,copybooks/MP/gmnee006.cpy
GMNEM006,MP,Medical Payments,NE,ERROR-MSG,copybooks/MP/gmnem006.cpy
GMNVP006,MP,Medical Payments,NV,POLICY-RECORD,copybooks/MP/gmnvp006.cpy
GMNVY006,MP,Medical Payments,NV,PARTY-RECORD,copybooks/MP/gmnvy006.cpy
GMNVC006,MP,Medical Payments,NV,COMMAREA,copybooks/MP/gmnvc006.cpy
GMNVR006,MP,Medical Payments,NV,RATING-FACTORS,copybooks/MP/gmnvr006.cpy
GMNVE006,MP,Medical Payments,NV,ENDORSEMENT,copybooks/MP/gmnve006.cpy
GMNVM006,MP,Medical Payments,NV,ERROR-MSG,copybooks/MP/gmnvm006.cpy
GMNHP006,MP,Medical Payments,NH,POLICY-RECORD,copybooks/MP/gmnhp006.cpy
GMNHY006,MP,Medical Payments,NH,PARTY-RECORD,copybooks/MP/gmnhy006.cpy
GMNHC006,MP,Medical Payments,NH,COMMAREA,copybooks/MP/gmnhc006.cpy
GMNHR006,MP,Medical Payments,NH,RATING-FACTORS,copybooks/MP/gmnhr006.cpy
GMNHE006,MP,Medical Payments,NH,ENDORSEMENT,copybooks/MP/gmnhe006.cpy
GMNHM006,MP,Medical Payments,NH,ERROR-MSG,copybooks/MP/gmnhm006.cpy
GMNJP006,MP,Medical Payments,NJ,POLICY-RECORD,copybooks/MP/gmnjp006.cpy
GMNJY006,MP,Medical Payments,NJ,PARTY-RECORD,copybooks/MP/gmnjy006.cpy
GMNJC006,MP,Medical Payments,NJ,COMMAREA,copybooks/MP/gmnjc006.cpy
GMNJR006,MP,Medical Payments,NJ,RATING-FACTORS,copybooks/MP/gmnjr006.cpy
GMNJE006,MP,Medical Payments,NJ,ENDORSEMENT,copybooks/MP/gmnje006.cpy
GMNJM006,MP,Medical Payments,NJ,ERROR-MSG,copybooks/MP/gmnjm006.cpy
GMNMP006,MP,Medical Payments,NM,POLICY-RECORD,copybooks/MP/gmnmp006.cpy
GMNMY006,MP,Medical Payments,NM,PARTY-RECORD,copybooks/MP/gmnmy006.cpy
GMNMC006,MP,Medical Payments,NM,COMMAREA,copybooks/MP/gmnmc006.cpy
GMNMR006,MP,Medical Payments,NM,RATING-FACTORS,copybooks/MP/gmnmr006.cpy
GMNME006,MP,Medical Payments,NM,ENDORSEMENT,copybooks/MP/gmnme006.cpy
GMNMM006,MP,Medical Payments,NM,ERROR-MSG,copybooks/MP/gmnmm006.cpy
GMNYP006,MP,Medical Payments,NY,POLICY-RECORD,copybooks/MP/gmnyp006.cpy
GMNYY006,MP,Medical Payments,NY,PARTY-RECORD,copybooks/MP/gmnyy006.cpy
GMNYC006,MP,Medical Payments,NY,COMMAREA,copybooks/MP/gmnyc006.cpy
GMNYR006,MP,Medical Payments,NY,RATING-FACTORS,copybooks/MP/gmnyr006.cpy
GMNYE006,MP,Medical Payments,NY,ENDORSEMENT,copybooks/MP/gmnye006.cpy
GMNYM006,MP,Medical Payments,NY,ERROR-MSG,copybooks/MP/gmnym006.cpy
GMNCP006,MP,Medical Payments,NC,POLICY-RECORD,copybooks/MP/gmncp006.cpy
GMNCY006,MP,Medical Payments,NC,PARTY-RECORD,copybooks/MP/gmncy006.cpy
GMNCC006,MP,Medical Payments,NC,COMMAREA,copybooks/MP/gmncc006.cpy
